Location,MMWR_week,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_5Plus,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_5Plus,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_5Plus,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Age_65Plus_percentage,majority_old_people_impacted
KY,21,93590230,4481900,39264300,49844030,0,2094831,1517539.0,2458910,2701170,12469319,71351130,46224534.0,70169953,67182696,21104135,2637217,30185052,38508262,20599.0,1597053,1101880.0,1843584,1939005,2811768,71945731,35034847,784.3000000000001,20754352.0,494.8,34389749,903.5,32783497,946.1,9499058,1249.6,29831494,667.6,18013688.0,429.4,29308178,769.9,28121413,811.7,8448590,1125.6,2435766,11913956,15466127,15645.0,2435393,11913032,14944241,15512.0,2434115,11910448,13762090,14760.0,484188,3860058,4096724,7620.0,312.5,7826236.0,333.5,5433456.0,417.2,3140971.0,482.8,3620064.0,4254330.0,167827.0,1576.0,13.323312700481663,1.0
KY,22,94386280,4525100,39572900,50288280,0,2112651,1527187.0,2479826,2724147,12575370,72028056,46381390.0,70838362,67772803,21239349,2680759,30458332,38868152,20813.0,1612204,1105619.0,1861147,1956035,2829785,72624586,35348174,791.1,20774040.0,495.1,34701034,911.6999999999999,33030141,953.3000000000001,9530195,1253.3,30110048,674.1,18032237.0,429.8,29584752,777.3000000000001,28386879,819.3,8490760,1131.3,2478138,12040091,15575861,15958.0,2477762,12039167,15051998,15825.0,2476460,12036539,13858811,15069.0,489947,3882596,4110418,7799.0,313.5,7851673.0,334.2,5449804.0,418.0,3149570.0,483.69999999999993,3631021.0,4276215.0,168008.0,1595.0,13.323302920721106,1.0
KY,23,95184900,4556300,39911860,50716740,0,2130525,1538788.0,2500809,2747196,12681778,72683191,46516802.0,71484721,68300781,21365812,2715730,30695541,39251005,20915.0,1626869,1108846.0,1878130,1971276,2846635,73283086,35616007,797.1,20795158.0,495.7,34966696,918.8,33244712,959.5,9563464,1257.0,30425467,681.0,18050320.0,430.3,29898369,785.7,28636322,826.4,8534729,1137.0,2511974,12152676,15744606,16211.0,2511597,12151751,15218947,16074.0,2510265,12149045,13961698,15314.0,494853,3904115,4127840,7921.0,314.4,7874485.0,334.79999999999995,5463773.0,418.7,3156676.0,484.40000000000003,3641686.0,4296210.0,168409.0,1645.0,13.323308634037542,1.0
KY,24,77103440,3790700,32483480,40829260,0,1725809,1104315.0,2025749,2225333,10272735,60225511,33306560.0,59362557,56724119,17703976,2284853,25521709,32402941,16008.0,1348030,793947.0,1559641,1637153,2358754,60700912,29960616,670.6,14866571.0,354.5,29494832,774.9,28073599,810.4,8134507,1071.2,25791052,577.5,12903722.0,307.5,25413416,667.5,24339252,702.4,7297138,972.1,2131788,10344813,13301640,12811.0,2131475,10344122,12925110,12709.0,2130354,10341918,11854827,12153.0,423370,3336705,3530654,6409.0,225.1,5638483.0,239.5,3911170.0,299.5,2259109.0,346.2,2607349.0,3080838.0,120389.0,1187.0,13.323316054380971,1.0
KY,25,40300980,2251200,17341920,20707860,0,902057,222268.0,1058834,1163154,5369424,34158764,6679229.0,33979201,32656635,10165618,1366685,14799502,17986532,6045.0,764577,159216.0,892741,942525,1354397,34376199,18281409,409.1,2976031.0,70.9,18186119,477.8,17427092,503.1,5229282,694.2,15844653,354.7,2583094.0,61.6,15768555,414.2,15229880,439.6,4730755,630.2,1316503,6540626,7981916,5608.0,1316332,6540435,7906206,5582.0,1315719,6539271,7369448,5442.0,272078,2163307,2292237,3133.0,45.1,1130875.0,48.0,784191.0,60.0,452848.0,69.4,522761.0,619010.0,24115.0,241.0,13.323308763211216,1.0
KY,26,40650380,2251300,17569320,20829760,0,909878,224826.0,1068013,1173238,5415980,34657845,6690838.0,34475461,33071838,10226491,1393809,14979251,18278585,6200.0,775747,159493.0,905779,954509,1362508,34886971,18459318,413.2,2980552.0,71.0,18362370,482.5,17573207,507.2,5248201,696.6,16182046,362.2,2586892.0,61.7,16105242,423.2,15514855,447.9,4770240,635.7,1343315,6659624,8173104,6003.0,1343139,6659428,8096699,5976.0,1342514,6658171,7508340,5830.0,275683,2179177,2312071,3309.0,45.4,1138324.0,48.3,787479.0,60.2,453949.0,69.5,525732.0,624678.0,24208.0,244.0,13.323319486804305,1.0
KY,27,40931730,2251400,17737540,20942790,0,916177,226199.0,1075407,1181357,5453460,34973591,6704352.0,34789058,33323805,10263605,1411765,15088159,18467355,6312.0,782815,159815.0,914019,961781,1367452,35209203,18601448,416.3,2982555.0,71.1,18502968,486.1,17687654,510.5,5262713,698.5,16364753,366.3,2588568.0,61.7,16287779,428.1,15661959,452.1,4790605,638.3,1360929,6720961,8276538,6325.0,1360752,6720765,8199964,6298.0,1360121,6719452,7576239,6147.0,278070,2188912,2320137,3486.0,45.5,1140800.0,48.4,788959.0,60.3,454739.0,69.5,526778.0,626787.0,24224.0,245.0,13.323306881971517,1.0
KY,28,41334830,2251800,17911840,21171190,0,925198,227557.0,1085997,1192992,5507171,35266194,6718815.0,35079160,33556837,10298702,1428828,15192970,18637925,6471.0,789363,160160.0,921640,968506,1372128,35500804,18743396,419.4,2984863.0,71.2,18643158,489.9,17800171,513.8,5277168,700.4,16515899,369.7,2590681.0,61.8,16438614,431.8,15784020,455.5,4807174,640.6,1377487,6773779,8358034,6599.0,1377302,6773583,8281157,6572.0,1376668,6772238,7628708,6406.0,280228,2196903,2326437,3606.0,45.6,1143344.0,48.4,790393.0,60.4,455403.0,69.6,527788.0,629197.0,24240.0,248.0,13.323318373391157,1.0
KY,29,41714830,2252300,18104940,21357590,0,933704,229460.0,1095980,1203961,5557800,35572397,6741389.0,35382545,33796841,10339079,1435755,15304003,18826085,6554.0,796217,160698.0,929611,975434,1377507,35806327,18914657,423.5,2987833.0,71.2,18812802,494.3,17930709,517.5,5293607,702.5,16648614,372.5,2593147.0,61.8,16571012,435.3,15892551,458.7,4822166,642.4,1391227,6819712,8430576,7099.0,1391034,6819512,8353394,7072.0,1390393,6818152,7677118,6888.0,282046,2203865,2332441,3814.0,45.7,1146905.0,48.5,792704.0,60.5,456612.0,69.7,529410.0,632163.0,24268.0,250.0,13.323319308744635,1.0
KY,30,42270390,2252900,18368300,21649090,0,946139,231040.0,1110576,1219994,5631814,35958139,6765894.0,35764591,34105590,10386902,1451653,15436929,19062891,6607.0,804853,161282.0,939648,984345,1383879,36191052,19162612,428.9,2991077.0,71.3,19059065,500.7,18127121,523.2,5317661,705.7,16782193,375.7,2595788.0,61.9,16703943,438.9,16002675,461.9,4837487,644.5,1409478,6863115,8501992,7566.0,1409274,6862641,8424460,7541.0,1408613,6861259,7725440,7343.0,284448,2210574,2338415,4042.0,45.9,1150741.0,48.7,795153.0,60.6,457826.0,69.8,531083.0,635600.0,24284.0,239.0,13.323307402652308,1.0
KY,31,42936120,2253600,18677780,22000840,0,961041,232930.0,1128067,1239209,5720514,36460561,6787236.0,36263372,34513543,10442766,1477252,15606915,19369650,6685.0,816097,161791.0,952753,996120,1391323,36689508,19490561,436.3,2993715.0,71.4,19385493,509.3,18392445,530.8,5347496,709.4,16955024,379.6,2597877.0,61.9,16876138,443.4,16145910,466.0,4856738,647.0,1434232,6915273,8597549,7928.0,1434022,6914525,8519661,7903.0,1433325,6913114,7791759,7692.0,287334,2218596,2346585,4215.0,46.0,1154073.0,48.8,797214.0,60.7,458872.0,69.9,532570.0,638957.0,24325.0,240.0,13.323313797334272,1.0
KY,32,43720190,2254200,19037600,22423090,0,978590,234554.0,1148667,1261838,5824977,36956264,6803902.0,36755241,34907380,10490785,1502384,15762452,19684582,6770.0,827193,162188.0,965676,1007486,1397720,37186129,19835223,443.9,2996663.0,71.4,19728701,518.3,18672702,539.0,5375704,713.3,17111803,383.1,2601956.0,62.0,17032133,447.4,16267628,469.5,4872542,649.2,1458329,6955731,8689391,8294.0,1458116,6954651,8611069,8269.0,1457390,6953201,7848970,8046.0,290095,2225155,2352894,4390.0,46.1,1157088.0,48.8,798823.0,60.8,459632.0,70.0,533941.0,642384.0,24337.0,242.0,13.32331126648809,1.0
KY,33,44598300,2254300,19404860,22933340,0,998245,236036.0,1171738,1287181,5941974,37518656,6817314.0,37314509,35367171,10550171,1526549,15947157,20037828,7021.0,839782,162508.0,980369,1020756,1405632,37744885,20190349,452.0,2999148.0,71.5,20082578,527.7,18970521,547.4,5405975,717.1,17312092,387.5,2603901.0,62.1,17231732,452.7,16424495,474.0,4892710,651.9,1483364,7002054,8818149,8461.0,1483146,7000655,8739466,8436.0,1482393,6999155,7934728,8197.0,293138,2232748,2362346,4470.0,46.2,1159493.0,48.9,800113.0,60.9,460260.0,70.1,535004.0,644800.0,24354.0,248.0,13.323319498725288,1.0
KY,34,45508280,2254500,19814080,23433200,0,1018612,237121.0,1195645,1313444,6063210,38169135,6828506.0,37962549,35916156,10637212,1549054,16171395,20441347,7226.0,854341,162775.0,997396,1036599,1417228,38392614,20553197,460.1,3001309.0,71.5,20444464,537.2,19283097,556.6,5441600,721.9,17560044,393.2,2605677.0,62.1,17479013,459.3,16622550,479.7,4917523,655.1,1505850,7067138,8978280,8704.0,1505628,7065447,8899230,8678.0,1504867,7063900,8045344,8416.0,295788,2243359,2373773,4595.0,46.3,1161623.0,49.0,801314.0,61.0,460880.0,70.1,535974.0,646502.0,24381.0,263.0,13.323311713824385,1.0
KY,35,46712000,2254700,20335440,24114860,0,1045555,238179.0,1227270,1348187,6223591,38868565,6839434.0,38659792,36519055,10738189,1570728,16401330,20888961,7413.0,869995,163035.0,1015714,1054000,1430682,39088086,20920105,468.2,3003490.0,71.6,20810572,546.8,19605337,565.7,5479095,726.8,17835950,399.2,2607468.0,62.2,17754335,466.4,16848444,486.2,4944247,658.7,1526711,7150934,9149231,8985.0,1526484,7148995,9069855,8959.0,1525723,7147392,8166608,8686.0,298167,2255685,2385655,4731.0,46.4,1163727.0,49.0,802467.0,61.0,461456.0,70.2,536890.0,648251.0,24397.0,265.0,13.3233237711937,1.0
KY,36,47799190,2254700,20710500,24826290,0,1069890,240127.0,1255835,1379564,6368436,39510071,6843666.0,39299869,37078991,10836354,1592623,16621610,21288112,7572.0,884354,163136.0,1032532,1070162,1443762,39722462,21237087,475.3,3004596.0,71.6,21126980,554.9,19884919,574.0,5512282,731.1,18101684,405.3,2608427.0,62.2,18019650,473.4,17070967,492.6,4969560,662.1,1547543,7240810,9304014,9209.0,1547311,7238703,9224403,9179.0,1546542,7237059,8278431,8888.0,300470,2267942,2396325,4812.0,46.4,1164491.0,49.0,802911.0,61.0,461661.0,70.2,537194.0,648930.0,24417.0,268.0,13.32331363774156,1.0
KY,37,49038960,2275600,21099300,25655560,0,1097640,245395.0,1288408,1415347,6533620,40106782,6854659.0,39895035,37603802,10929644,1608679,16829895,21660277,7760.0,897710,163398.0,1048169,1085308,1456190,40317414,21511469,481.4,3006560.0,71.7,21400790,562.2,20127347,580.9,5542513,735.2,18370917,411.2,2610157.0,62.2,18288384,480.6,17300812,499.4,4994605,665.5,1563230,7337539,9460471,9474.0,1562998,7335255,9380627,9440.0,1562227,7333560,8395836,9132.0,302172,2280470,2407050,4901.0,46.4,1165718.0,49.1,803651.0,61.1,462093.0,70.2,537752.0,649819.0,24429.0,270.0,13.323324964477223,1.0
KY,38,49922650,2331700,21368580,26213370,0,1117418,247223.0,1311627,1440851,6651347,40707020,6888566.0,40493361,38140237,11034023,1625871,17039152,22033607,8191.0,911146,164206.0,1063889,1100790,1470098,40916693,21754470,486.9,3009729.0,71.7,21643084,568.5,20343855,587.1,5569843,738.9,18658915,417.5,2613060.0,62.3,18575670,488.0,17552709,506.4,5022018,669.1,1580171,7436644,9631779,9791.0,1579939,7434194,9551700,9756.0,1579155,7432436,8531609,9435.0,303826,2292911,2420237,5029.0,46.5,1169107.0,49.2,806013.0,61.2,463569.0,70.4,539079.0,652266.0,24441.0,275.0,13.323305153071802,1.0
KY,39,50720450,2388100,21687720,26635330,0,1135277,250615.0,1332586,1463879,6757643,41401250,6931122.0,41185799,38774248,11228143,1642419,17244241,22505211,9166.0,926686,165221.0,1082082,1119089,1495962,41605992,21982250,492.1,3013033.0,71.8,21870248,574.7,20549141,593.1,5612957,744.4,18959278,424.3,2616023.0,62.4,18875391,495.9,17816960,514.2,5052334,673.0,1596270,7538586,9813280,10329.0,1596038,7535961,9733012,10294.0,1595248,7534155,8677520,9958.0,304874,2305678,2436534,5233.0,46.6,1173689.0,49.3,809182.0,61.4,465570.0,70.6,540798.0,655682.0,24446.0,278.0,13.323310420155973,1.0
KY,40,51765210,2421300,22010220,27324290,0,1158662,253588.0,1360036,1494032,6896844,42177365,6974580.0,41960111,39505019,11545622,1651654,17412611,23102047,10821.0,944057,166257.0,1102424,1140183,1538259,42380392,22195636,496.9,3016480.0,71.9,22083023,580.2,20745907,598.8,5679596,753.2,19205169,429.8,2620004.0,62.5,19120589,502.4,18035485,520.5,5081374,677.0,1605200,7623904,9963981,10903.0,1604968,7621153,9883497,10868.0,1604178,7619319,8801381,10511.0,305720,2316350,2453777,5510.0,46.8,1178963.0,49.4,812215.0,61.5,467369.0,70.7,542700.0,659655.0,24461.0,290.0,13.323318885405854,1.0
KY,41,52771610,2447200,22307660,28007250,0,1181188,256191.0,1386476,1523077,7030930,42830856,7015705.0,42612047,40122230,11807999,1660353,17543747,23614323,12182.0,958682,167237.0,1119553,1157995,1573217,43035697,22366079,500.6,3019487.0,72.0,22252911,584.6,20903632,603.3,5730808,759.9,19401220,434.2,2622588.0,62.5,19316030,507.5,18209139,525.5,5106056,680.3,1613545,7687272,10087468,11371.0,1613312,7684414,10006855,11336.0,1612518,7682535,8903040,10940.0,306574,2325380,2468349,5735.0,46.9,1183228.0,49.6,815202.0,61.7,469215.0,70.9,544300.0,662819.0,24478.0,298.0,13.323319110408038,1.0
